_id,PROVINCIE,BEVOEGD GEZAG NUMMER,BRIN NUMMER,VESTIGINGSNUMMER,VESTIGINGSNAAM,STRAATNAAM,HUISNUMMER-TOEVOEGING,POSTCODE,PLAATSNAAM,GEMEENTENUMMER,GEMEENTENAAM,DENOMINATIE,TELEFOONNUMMER,INTERNETADRES,STRAATNAAM CORRESPONDENTIEADRES,HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES,POSTCODE CORRESPONDENTIEADRES,PLAATSNAAM CORRESPONDENTIEADRES,NODAAL GEBIED CODE,NODAAL GEBIED NAAM,RPA-GEBIED CODE,RPA-GEBIED NAAM,WGR-GEBIED CODE,WGR-GEBIED NAAM,COROPGEBIED CODE,COROPGEBIED NAAM,ONDERWIJSGEBIED CODE,ONDERWIJSGEBIED NAAM,RMC-REGIO CODE,RMC-REGIO NAAM
3294,Noord-Holland,41012,06ZX,06ZX00,Rk Bs St Sebastianus,Gruttostraat,5,1452XH,ILPENDAM,852,WATERLAND,Rooms-Katholiek,204361272,www.stsebastianus.nl,Gruttostraat,5,1452XH,ILPENDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3295,Noord-Holland,41012,07AH,07AH00,Oecumenische Basisschool De Trimaran,Stellingmolen,19-21,1135KA,EDAM,385,EDAM-VOLENDAM,Algemeen bijzonder,299351351,www.trimaran.nl,Postbus,32,1135ZG,EDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3296,Noord-Holland,41012,07LO,07LO00,De Rietlanden,Buurterstraat,3,1156AP,MARKEN,852,WATERLAND,Protestants-Christelijk,299601317,www.derietlandenmarken.nl,Buurterstraat,3,1156AP,MARKEN,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3297,Noord-Holland,41012,07SC,07SC00,De Blauwe Ster,Karn,96-A,1141JV,MONNICKENDAM,852,WATERLAND,Rooms-Katholiek,299653588,www.basisschooldeblauwester.nl,Karn,96-A,1141JV,MONNICKENDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3298,Noord-Holland,41012,09QC,09QC00,Oecumenische Basisschool De Binnendijk,Oude Zijds Burgwal,8,1141AA,MONNICKENDAM,852,WATERLAND,Protestants-Christelijk,299650392,www.debinnendijk.nl,Oude Zijds Burgwal,8,1141AA,MONNICKENDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3299,Noord-Holland,41012,09XL,09XL00,Oecumenische basisschool Trifolium,Pinksterbloem,67-69,1441RJ,PURMEREND,439,PURMEREND,Rooms-Katholiek,299435921,www.bs-trifolium.nl,Pinksterbloem,67-69,1441RJ,PURMEREND,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3300,Noord-Holland,41012,11QV,11QV00,Basisschool 't Prisma,Gasinjetstraat,1,1442WN,PURMEREND,439,PURMEREND,Rooms-Katholiek,299421982,www.prismapurmerend.nl,Gasinjetstraat,1,1442WN,PURMEREND,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3301,Noord-Holland,41012,12BP,12BP00,Basisschool De Toermalijn,Hoefsmidhof,1-4,1445KD,PURMEREND,439,PURMEREND,Rooms-Katholiek,299641699,www.basisschooldetoermalijn.nl,Hoefsmidhof,1-4,1445KD,PURMEREND,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3302,Noord-Holland,41012,12KT,12KT00,Basisschool Klim Op,Karekietpark,28,1444HV,PURMEREND,439,PURMEREND,"Samenwerking PC, RK",299421969,www.klim-opschool.nl,Karekietpark,28,1444HV,PURMEREND,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3303,Noord-Holland,41012,22FC,22FC00,Oecumenisch Basisschool Het Baken,Grevelingenmeer,62,1447AS,PURMEREND,439,PURMEREND,Algemeen bijzonder,299646648,www.bakenpurmerend.nl,Grevelingenmeer,62,1447AS,PURMEREND,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3304,Noord-Holland,41012,23TB,23TB00,Oecumenische Basisschool de Vlieger,Persijnlaan,47,1447EN,PURMEREND,439,PURMEREND,Algemeen bijzonder,299641270,www.basisschooldevlieger.nl,Persijnlaan,47,1447EN,PURMEREND,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3305,Noord-Holland,41012,26AR,26AR00,Basisschool De Marimba,Limbostraat,5,1448TP,PURMEREND,439,PURMEREND,"Samenwerking PC, RK",299472274,www.demarimba.nl,Limbostraat,5,1448TP,PURMEREND,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3306,Noord-Holland,41023,03LA,03LA00,Sint-Petrusschool,Ouddiemerlaan,106-108,1111HL,DIEMEN,384,DIEMEN,Rooms-Katholiek,206981832,www.sint-petrusschool.nl,Ouddiemerlaan,106-108,1111HL,DIEMEN,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3307,Noord-Holland,41023,03TT,03TT00,A Bekemaschool voor Rooms Katholiek Basisonderwijs,Meteoor,55,1115VW,DUIVENDRECHT,437,OUDER-AMSTEL,Rooms-Katholiek,206993100,www.abekemaschool.nl,Meteoor,55,1115VW,DUIVENDRECHT,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3308,Noord-Holland,41023,05BE,05BE00,Rooms Katholieke Dr Plesmanschool voor Basisonderwijs,Papegaaistraat,4,1171TK,BADHOEVEDORP,394,HAARLEMMERMEER,Rooms-Katholiek,204490761,www.plesmanschool.nl,Papegaaistraat,4,1171TK,BADHOEVEDORP,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3309,Noord-Holland,41023,05FR,05FR00,Basisschool Het Wespennest,Werengouw,83,1024NN,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206370555,www.hetwespennest.nl,Werengouw,83,1024NN,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3310,Noord-Holland,41023,05IB,05IB00,Sint Jozefschool,Kloosterstraat,14,1398AM,MUIDEN,1942,GOOISE MEREN,Rooms-Katholiek,294270111,www.jozefschoolmuiden.nl,Kloosterstraat,14,1398AM,MUIDEN,45,Hilversum,16,Gooi en Vechtstreek,20,Gooi en Vechtstreek,24,Het Gooi en Vechtstreek,15,Zuid-Noord-Holland,20,Gooi en Vechtstreek
3311,Noord-Holland,41023,07JH,07JH00,Admiraal De Ruyterschool,Bestevaerstraat,42-44,1056HP,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206182180,www.admiraalderuyterschool.nl,Bestevaerstraat,42-44,1056HP,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3312,Noord-Holland,41023,07TK,07TK00,Basisschool De Bienkorf,Mariendaal,11,1025BT,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206367067,www.bienkorf.nl,Mariendaal,11,1025BT,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3313,Noord-Holland,41023,08ZE,08ZE00,Bekkersschool,Volendammerweg,160,1024JR,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206365923,www.bekkersschool.nl,Volendammerweg,160,1024JR,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3314,Noord-Holland,41023,09WO,09WO00,BasisschoolAugustinus,De Gouwe,21,1121GC,LANDSMEER,415,LANDSMEER,Rooms-Katholiek,204821581,www.basisschoolaugentinus.nl,De Gouwe,21,1121GC,LANDSMEER,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3315,Noord-Holland,41023,10OW,10OW00,Antonius,Lastageweg,50,1011DB,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206238963,www.sint-antoniusschool.nl,Lastageweg,50,1011DB,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3316,Noord-Holland,41023,13WU,13WU00,Montessori Basisschool de Regenboog,Woudrichemstraat,3-5,1107NE,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206972176,www.regenboogamsterdam.net,Woudrichemstraat,3-5,1107NE,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3317,Noord-Holland,41023,15RG,15RG00,St Jozef-School,Kalfjeslaan,370,1081JA,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206432020,www.sintjozefschoolamsterdam.nl,Kalfjeslaan,370,1081JA,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3318,Noord-Holland,41023,15YE,15YE00,De Botteloef,Overslag,1,1034RR,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206317184,www.botteloef.nl,Overslag,1,1034RR,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3319,Noord-Holland,41023,16AD,16AD00,IKC De Boomgaard,Gibraltarstraat,61,1055NK,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206822270,www.ikcdeboomgaard.nl,Gibraltarstraat,61,1055NK,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3320,Noord-Holland,41023,16DF,16DF00,De Bron,Van Beuningenstraat,141,1051XM,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206864913,www.bronschool.nl,Van Beuningenstraat,141,1051XM,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3321,Noord-Holland,41023,16EP,16EP00,St Janschool,Kortenaerstraat,30,1057JN,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206187481,www.stjanschool.nl,Kortenaerstraat,30,1057JN,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3322,Noord-Holland,41023,16FV,16FV00,Alan Turingschool,Poolstraat,2,1018LR,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206224584,www.alanturingschool.nl,Poolstraat,2,1018LR,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3323,Noord-Holland,41023,16HF,16HF00,St Lukasschool,Osdorper Ban,134,1069ZR,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206190966,www.lukasschoolamsterdam.nl,Osdorper Ban,134,1069ZR,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3324,Noord-Holland,41023,16IP,16IP00,IKC Tuindorp,Kometensingel,52-54,1033BW,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,204930431,www.ikctuindorp.nl,Kometensingel,52-54,1033BW,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3325,Noord-Holland,41023,16KV,16KV00,Elisabeth Paulus-School,Zaandijkstraat,3,1013VM,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206829249,www.elpaulus.nl,Zaandijkstraat,3,1013VM,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3326,Noord-Holland,41023,16LX,16LX00,Kindcentrum Catharina,Vechtstraat,88,1079JN,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206445066,www.kindcentrumcatharina.nl,Vechtstraat,88,1079JN,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3327,Noord-Holland,41023,16MW,16MW00,St Rosa-School,Varenweg,2,1031CB,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206368726,www.rosaschool.nl,Varenweg,2,1031CB,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3328,Noord-Holland,41023,17AC,17AC00,Lidwina-School,Linnaeushof,45,1098KM,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206650769,www.lidwinaschool.nl,Linnaeushof,45,1098KM,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3329,Noord-Holland,41023,17BB,17BB00,Basisschool Huibers,Jacob Geelstraat,48,1065VT,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206152697,www.huibersschool.nl,Jacob Geelstraat,48,1065VT,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3330,Noord-Holland,41023,23PJ,23PJ00,RK Basisschool De Achthoek,Baron G.A. Tindalplein,12,1019TJ,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,204185562,www.achthoek.nl,Baron G.A. Tindalplein,12,1019TJ,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3331,Noord-Holland,41023,24AM,24AM00,Rooms Katholieke Basisschool de Mijlpaal,Westmallepad,11-A,1066PP,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,206692488,www.mijlpaal.eu,Anderlechtlaan,1,1066HK,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3332,Noord-Holland,41023,27NV,27NV00,Willibrordschool,Diemerparklaan,11,1087EM,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,203981540,www.willibrordijburg.nl,Diemerparklaan,11,1087EM,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3333,Noord-Holland,41023,28AU,28AU00,Het Bovenland,Akersluis,1-A,1066ER,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,204084686,www.hetbovenland.nl,Akersluis,1-A,1066ER,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3334,Noord-Holland,41023,29XF,29XF00,Katholieke Basisschool De Archipel,Franz Zieglerstraat,11,1087HN,AMSTERDAM,363,AMSTERDAM,Rooms-Katholiek,203140280,www.kbsdearchipel.nl,Franz Zieglerstraat,201,1087HN,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3335,Noord-Holland,41023,30GF,30GF00,Oecumenische basisschool De IJsbreker,Chrysantenstraat,26,1031HT,AMSTERDAM,363,AMSTERDAM,"Samenwerking PC, RK",206369643,www.basisschooldeijsbreker.nl,Chrysantenstraat,26,1031HT,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3336,Noord-Holland,41023,31KB,31KB00,Sint Jozefschool,Blomstraat,22,1382AJ,WEESP,457,WEESP,Rooms-Katholiek,294414236,www.jozefschoolweesp.nl,"","","","",45,Hilversum,16,Gooi en Vechtstreek,20,Gooi en Vechtstreek,24,Het Gooi en Vechtstreek,15,Zuid-Noord-Holland,20,Gooi en Vechtstreek
3337,Noord-Holland,41191,04GB,04GB00,Basisschool Rembrandt,Mozartlaan,65,1921XC,AKERSLOOT,383,CASTRICUM,Openbaar,251313623,www.obsrembrandt.nl,Mozartlaan,65,1921XC,AKERSLOOT,42,Velsen,19,Noord-Holland-Noord,24,Noord-Kennemerland,20,IJmond,15,Zuid-Noord-Holland,24,Alkmaar
3338,Noord-Holland,41191,08IW,08IW00,De Overhael,Driehuizen,36,1844KL,DRIEHUIZEN,361,ALKMAAR,Openbaar,299673371,www.overhael.nl,Driehuizen,36,1844KL,DRIEHUIZEN,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3339,Noord-Holland,41191,08SX,08SX00,Openbare Basisschool Teun De Jager,Molenweg,11,1871CD,SCHOORL,373,BERGEN NH,Openbaar,725091460,www.teundejager.nl,Molenweg,11,1871CD,SCHOORL,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3340,Noord-Holland,41191,08TK,08TK00,Basisschool De Tweemaster,Jan Ploegerlaan,1-B,1483VR,DE RIJP,361,ALKMAAR,Openbaar,299673396,www.de2master.nl,Jan Ploegerlaan,1-B,1483VR,DE RIJP,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3341,Noord-Holland,41191,09HP,09HP00,Lucebertschool,Zakedijkje,38-A,1862HB,BERGEN NH,373,BERGEN NH,Openbaar,725895295,www.lucebertschool.nl,Zakedijkje,38-A,1862HB,BERGEN NH,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3342,Noord-Holland,41191,09IW,09IW00,Openbare Basisschool W J Driessen,F. Wiedijk Jznstraat,1,1843JS,GROOTSCHERMER,361,ALKMAAR,Openbaar,299671378,www.driessenschool.nl,F. Wiedijk Jznstraat,1,1843JS,GROOTSCHERMER,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3343,Noord-Holland,41191,09RR,09RR00,Openbare Basisschool Vinckhuysen,Kanaaldijk,3,1486MG,WEST-GRAFTDIJK,361,ALKMAAR,Openbaar,756411387,www.vhschool.nl,Kanaaldijk,3,1486MG,WEST-GRAFTDIJK,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3344,Noord-Holland,41191,10UV,10UV00,van Reenenschool,Spaanschepad,1,1861LM,BERGEN NH,373,BERGEN NH,Openbaar,725812386,www.vanreenenschool.nl,Spaanschepad,1,1861LM,BERGEN NH,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3345,Noord-Holland,41191,10VU,10VU00,Openbare Basisschool de Wiekslag,Erf,1,1841GR,STOMPETOREN,361,ALKMAAR,Openbaar,725039416,www.obswiekslag.nl,Erf,1,1841GR,STOMPETOREN,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3346,Noord-Holland,41191,11JQ,11JQ00,De Zuidwester,Boekenstein,43,1852WS,HEILOO,399,HEILOO,Openbaar,725320308,www.obsdezuidwester.nl,Boekenstein,43,1852WS,HEILOO,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3347,Noord-Holland,41191,11SK,11SK00,Basisschool Juliana van Stolberg,Juliana van Stolbergstr,3,1901CE,CASTRICUM,383,CASTRICUM,Openbaar,251651250,www.jvscas.nl,Juliana van Stolbergstr,3,1901CE,CASTRICUM,42,Velsen,19,Noord-Holland-Noord,24,Noord-Kennemerland,20,IJmond,15,Zuid-Noord-Holland,24,Alkmaar
3348,Noord-Holland,41191,12TX,12TX00,OBS de Kustlijn,Rooseveltlaan,1,1902DH,CASTRICUM,383,CASTRICUM,Openbaar,251651656,www.obsdekustlijn.nl,Postbus,319,1900AH,CASTRICUM,42,Velsen,19,Noord-Holland-Noord,24,Noord-Kennemerland,20,IJmond,15,Zuid-Noord-Holland,24,Alkmaar
3349,Noord-Holland,41191,12VE,12VE00,Basisschool de Driemaster,Admiraal de Ruyterweg,2,1931VE,EGMOND AAN ZEE,373,BERGEN NH,Openbaar,725061661,www.obsdriemaster.nl,Admiraal de Ruyterweg,2,1931VE,EGMOND AAN ZEE,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3350,Noord-Holland,41191,13AE,13AE00,Basisschool Montessori,Koekoeksbloem,55,1902GK,CASTRICUM,383,CASTRICUM,Openbaar,251654888,www.moncas.nl,Postbus,230,1900AE,CASTRICUM,42,Velsen,19,Noord-Holland-Noord,24,Noord-Kennemerland,20,IJmond,15,Zuid-Noord-Holland,24,Alkmaar
3351,Noord-Holland,41191,13BW,13BW00,De Springschans,Breedelaan,6,1851MA,HEILOO,399,HEILOO,Openbaar,725331327,www.obsdespringschans.nl,Breedelaan,6,1851MA,HEILOO,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3352,Noord-Holland,41191,24MY,24MY00,Openbare Basisschool Meander,De Hucht,2,1851ZC,HEILOO,399,HEILOO,Openbaar,725339935,www.basisschoolmeander.nl,De Hucht,2,1851ZC,HEILOO,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Alkmaar
3353,Noord-Holland,41191,24UA,24UA00,Openbare Basisschool De Wissel,De Hoop,3,1911KX,UITGEEST,450,UITGEEST,Openbaar,251880707,www.dewisseluitgeest.nl,De Hoop,3,1911KX,UITGEEST,42,Velsen,20,Zuidelijk Noord-Holland,25,West-Kennemerland,20,IJmond,15,Zuid-Noord-Holland,24,Alkmaar
3354,Noord-Holland,41251,03TL,03TL00,Basisschool Toermalijn,Marktstraat,22,1521DZ,WORMERVEER,479,ZAANSTAD,"Samenwerking PC, RK",752010118,www.icb-toermalijn.nl,Marktstraat,22,1521DZ,WORMERVEER,41,Zaanstad,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,22,Zaanstreek,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3355,Noord-Holland,41251,05RV,05RV00,Christelijke Basisschool De Korenaar,Dokter de Boerstraat,42,1511VH,OOSTZAAN,431,OOSTZAAN,Protestants-Christelijk,752010115,www.korenaar.nl,Dokter de Boerstraat,42,1511VH,OOSTZAAN,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3356,Noord-Holland,41251,05UN,05UN00,Christelijke Basisschool Wij-land,J J Allanstraat,149,1551RD,WESTZAAN,479,ZAANSTAD,Protestants-Christelijk,752010126,www.wij-land.nu,J J Allanstraat,149,1551RD,WESTZAAN,41,Zaanstad,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,22,Zaanstreek,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3357,Noord-Holland,41251,07TN,07TN00,Rooms Katholieke Jenaplanschool De Bijenkorf,Saenredamstraat,36,1566KM,ASSENDELFT,479,ZAANSTAD,Rooms-Katholiek,752010121,www.jenaplanschooldebijenkorf.nl,Postbus,82,1560AB,KROMMENIE,41,Zaanstad,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,22,Zaanstreek,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3358,Noord-Holland,41251,08XR,08XR00,icbs het Zaanplein,Symon Claeszstraat,9,1502VD,ZAANDAM,479,ZAANSTAD,Rooms-Katholiek,752010135,www.het-zaanplein.nl,Symon Claeszstraat,9,1502VD,ZAANDAM,41,Zaanstad,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,22,Zaanstreek,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
3359,Noord-Holland,41251,08YN,08YN00,De Golfbreker,Papiermolen,18,1541RT,KOOG AAN DE ZAAN,479,ZAANSTAD,Rooms-Katholiek,752010123,www.de-golfbreker.nl,Papiermolen,18,1541RT,KOOG AAN DE ZAAN,41,Zaanstad,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,22,Zaanstreek,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam
